%time,field.data
1432410000000,cross-track error :0.0498566627502
1432470000000,cross-track error :0.0352555513382
1432510000000,cross-track error :0.0187034606934
1432550000000,cross-track error :0.00673067569733
1432600000000,cross-track error :-0.003602206707
1432640000000,cross-track error :-0.0186500549316
1432670000000,cross-track error :-0.0314710736275
1432690000000,cross-track error :-0.0391136407852
1432730000000,cross-track error :-0.044645011425
1432780000000,cross-track error :-0.0569379925728
1432820000000,cross-track error :-0.0706585049629
1432870000000,cross-track error :-0.0826013088226
1432900000000,cross-track error :-0.0948684215546
1432910000000,cross-track error :-0.102491497993
1432970000000,cross-track error :-0.107704043388
1432990000000,cross-track error :-0.118366837502
1433010000000,cross-track error :-0.125177443027
1433040000000,cross-track error :-0.12952542305
1433080000000,cross-track error :-0.137975037098
1433110000000,cross-track error :-0.147144377232
1433150000000,cross-track error :-0.155649840832
1433210000000,cross-track error :-0.165148973465
1433270000000,cross-track error :-0.177916049957
1433300000000,cross-track error :-0.191507220268
1433340000000,cross-track error :-0.197255313396
1433360000000,cross-track error :-0.23013240099
1433400000000,cross-track error :-0.250362455845
1433450000000,cross-track error :-0.289132356644
1433480000000,cross-track error :-0.33831423521
1433520000000,cross-track error :-0.367758274078
1433560000000,cross-track error :-0.406647264957
1433600000000,cross-track error :-0.443835318089
1433630000000,cross-track error :-0.480133235455
1433670000000,cross-track error :-0.507100820541
1433720000000,cross-track error :-0.542835623026
1433740000000,cross-track error :-0.58495721221
1433800000000,cross-track error :-0.600580066442
1433840000000,cross-track error :-0.64977684617
1433850000000,cross-track error :-0.680469691753
1433900000000,cross-track error :-0.695537805557
1433970000000,cross-track error :-0.727467119694
1434000000000,cross-track error :-0.777086153626
1434020000000,cross-track error :-0.789455920458
1434050000000,cross-track error :-0.78915771842
1434080000000,cross-track error :-0.789227455854
1434120000000,cross-track error :-0.790598735213
1434190000000,cross-track error :-0.791990742087
1434220000000,cross-track error :-0.794948548079
1434250000000,cross-track error :-0.796882599592
1434280000000,cross-track error :-0.800484672189
1434320000000,cross-track error :-0.802999988198
1434350000000,cross-track error :-0.804550692439
1434370000000,cross-track error :-0.806867808104
1434390000000,cross-track error :-0.808445855975
1434440000000,cross-track error :-0.810190185905
1434500000000,cross-track error :-0.813241496682
1434530000000,cross-track error :-0.817133396864
1434550000000,cross-track error :-0.816613808274
1434590000000,cross-track error :-0.818614780903
1434630000000,cross-track error :-0.820447802544
1434680000000,cross-track error :-0.821645662189
1434720000000,cross-track error :-0.823538303375
1434800000000,cross-track error :-0.824658662081
1434830000000,cross-track error :-0.827659994364
1434860000000,cross-track error :-0.828322559595
1434940000000,cross-track error :-0.829638212919
1435010000000,cross-track error :-0.830994397402
1435050000000,cross-track error :-0.833005815744
1435080000000,cross-track error :-0.83396050334
1435110000000,cross-track error :-0.834460631013
1435150000000,cross-track error :-0.834353163838
1435190000000,cross-track error :-0.835012882948
1435230000000,cross-track error :-0.835309624672
1435260000000,cross-track error :-0.836006954312
1435290000000,cross-track error :-0.835368707776
1435330000000,cross-track error :-0.837749972939
1435380000000,cross-track error :-0.836821362376
1435400000000,cross-track error :-0.838049992919
1435440000000,cross-track error :-0.837086141109
1435470000000,cross-track error :-0.839833334088
1435520000000,cross-track error :-0.839312523603
1435550000000,cross-track error :-0.838569357991
1435600000000,cross-track error :-0.838405072689
1435630000000,cross-track error :-0.838724553585
1435650000000,cross-track error :-0.839150696993
1435690000000,cross-track error :-0.838865071535
1435730000000,cross-track error :-0.83954846859
1435770000000,cross-track error :-0.840118438005
1435810000000,cross-track error :-0.838995337486
1435830000000,cross-track error :-0.839628860354
1435880000000,cross-track error :-0.839824542403
1435930000000,cross-track error :-0.839335128665
1435980000000,cross-track error :-0.840749323368
1436030000000,cross-track error :-0.840875804424
1436090000000,cross-track error :-0.840505093336
1436120000000,cross-track error :-0.840672761202
1436160000000,cross-track error :-0.840255007148
1436190000000,cross-track error :-0.840369135141
1436230000000,cross-track error :-0.840700671077
1436270000000,cross-track error :-0.840773299336
1436300000000,cross-track error :-0.84025657177
1436350000000,cross-track error :-0.840083509684
1436370000000,cross-track error :-0.841565057635
1436400000000,cross-track error :-0.841735765338
1436460000000,cross-track error :-0.841455757618
1436500000000,cross-track error :-0.841229453683
1436540000000,cross-track error :-0.840337097645
1436590000000,cross-track error :-0.840202778578
1436620000000,cross-track error :-0.840210005641
1436650000000,cross-track error :-0.840531781316
1436670000000,cross-track error :-0.840622246265
1436700000000,cross-track error :-0.840219542384
1436740000000,cross-track error :-0.840881466866
1436780000000,cross-track error :-0.841482132673
1436820000000,cross-track error :-0.841490626335
1436860000000,cross-track error :-0.840796843171
1436900000000,cross-track error :-0.841433703899
1436950000000,cross-track error :-0.840919911861
1436990000000,cross-track error :-0.840523049235
1437020000000,cross-track error :-0.841365411878
1437090000000,cross-track error :-0.841447740793
1437120000000,cross-track error :-0.841673389077
1437160000000,cross-track error :-0.841002821922
1437200000000,cross-track error :-0.840916022658
1437240000000,cross-track error :-0.840847030282
1437280000000,cross-track error :-0.840528860688
1437320000000,cross-track error :-0.841159522533
1437350000000,cross-track error :-0.840365290642
1437400000000,cross-track error :-0.840697601438
1437430000000,cross-track error :-0.841797441244
1437480000000,cross-track error :-0.840930834413
1437540000000,cross-track error :-0.840461716056
1437580000000,cross-track error :-0.842019245028
1437630000000,cross-track error :-0.840972751379
1437660000000,cross-track error :-0.841130107641
1437680000000,cross-track error :-0.841022640467
1437710000000,cross-track error :-0.841310381889
1437750000000,cross-track error :-0.84074999392
1437780000000,cross-track error :-0.841465085745
1437810000000,cross-track error :-0.840789943933
1437840000000,cross-track error :-0.843459367752
1437890000000,cross-track error :-0.841342017055
1437910000000,cross-track error :-0.841318890452
1437940000000,cross-track error :-0.84049795568
1437980000000,cross-track error :-0.841195330024
1438020000000,cross-track error :-0.840578526258
1438050000000,cross-track error :-0.840095877647
1438080000000,cross-track error :-0.841195121408
1438120000000,cross-track error :-0.841129779816
1438150000000,cross-track error :-0.841680943966
1438180000000,cross-track error :-0.841425999999
1438200000000,cross-track error :-0.842183113098
1438220000000,cross-track error :-0.842162668705
1438250000000,cross-track error :-0.840974107385
1438310000000,cross-track error :-0.840731486678
1438360000000,cross-track error :-0.840553253889
1438380000000,cross-track error :-0.840682625771
1438410000000,cross-track error :-0.842891260982
1438430000000,cross-track error :-0.841534897685
1438450000000,cross-track error :-0.840993911028
1438500000000,cross-track error :-0.840792179108
1438530000000,cross-track error :-0.841850429773
1438560000000,cross-track error :-0.841247037053
1438600000000,cross-track error :-0.840804576874
1438650000000,cross-track error :-0.840961098671
1438700000000,cross-track error :-0.8397898525
1438730000000,cross-track error :-0.841185778379
1438770000000,cross-track error :-0.841514751315
1438800000000,cross-track error :-0.840336456895
1438840000000,cross-track error :-0.840873673558
1438880000000,cross-track error :-0.840205594897
1438920000000,cross-track error :-0.841303154826
1438950000000,cross-track error :-0.841024920344
1438980000000,cross-track error :-0.841738656163
1439010000000,cross-track error :-0.840900287032
1439040000000,cross-track error :-0.840117976069
1439080000000,cross-track error :-0.841528445482
1439110000000,cross-track error :-0.840223565698
1439140000000,cross-track error :-0.840856254101
1439170000000,cross-track error :-0.841391071677
1439180000000,cross-track error :-0.840983867645
1439210000000,cross-track error :-0.840402886271
1439250000000,cross-track error :-0.840232402086
1439270000000,cross-track error :-0.840417161584
1439330000000,cross-track error :-0.841689452529
1439380000000,cross-track error :-0.841609463096
1439410000000,cross-track error :-0.840294569731
1439440000000,cross-track error :-0.840751066804
1439480000000,cross-track error :-0.840511485934
1439510000000,cross-track error :-0.840536862612
1439560000000,cross-track error :-0.841426342726
1439620000000,cross-track error :-0.842151045799
1439690000000,cross-track error :-0.841797158122
1439750000000,cross-track error :-0.841611176729
1439790000000,cross-track error :-0.840871721506
1439830000000,cross-track error :-0.840905338526
1439850000000,cross-track error :-0.840934798121
1439900000000,cross-track error :-0.840775430202
1439940000000,cross-track error :-0.841029658914
1439980000000,cross-track error :-0.842069879174
1440040000000,cross-track error :-0.842212662101
1440080000000,cross-track error :-0.841344356537
1440120000000,cross-track error :-0.8409101367
1440140000000,cross-track error :-0.84049744904
1440180000000,cross-track error :-0.840321660042
1440210000000,cross-track error :-0.841627120972
1440230000000,cross-track error :-0.841541960835
1440280000000,cross-track error :-0.841438040137
1440320000000,cross-track error :-0.840698853135
1440390000000,cross-track error :-0.841524034739
1440410000000,cross-track error :-0.840819165111
1440430000000,cross-track error :-0.841268479824
1440540000000,cross-track error :-0.84116320312
1440570000000,cross-track error :-0.841082006693
1440600000000,cross-track error :-0.841356441379
1440620000000,cross-track error :-0.842126846313
1440650000000,cross-track error :-0.841384500265
1440670000000,cross-track error :-0.840766400099
1440690000000,cross-track error :-0.840462803841
1440730000000,cross-track error :-0.841225609183
1440780000000,cross-track error :-0.840517789125
1440820000000,cross-track error :-0.841005384922
1440850000000,cross-track error :-0.840756759048
1440880000000,cross-track error :-0.840360641479
1440900000000,cross-track error :-0.841273620725
1440920000000,cross-track error :-0.841838076711
1440930000000,cross-track error :-0.840411245823
1440960000000,cross-track error :-0.841289535165
1441000000000,cross-track error :-0.840502381325
1441030000000,cross-track error :-0.840980753303
1441070000000,cross-track error :-0.840219125152
1441100000000,cross-track error :-0.841497212648
1441130000000,cross-track error :-0.839984118938
1441160000000,cross-track error :-0.841164201498
1441190000000,cross-track error :-0.842582836747
1441220000000,cross-track error :-0.841018244624
1441260000000,cross-track error :-0.841259136796
1441280000000,cross-track error :-0.841094225645
1441310000000,cross-track error :-0.841375142336
1441340000000,cross-track error :-0.840795591474
1441380000000,cross-track error :-0.840861931443
1441440000000,cross-track error :-0.841004937887
1441460000000,cross-track error :-0.841956943274
1441490000000,cross-track error :-0.841816455126
1441530000000,cross-track error :-0.841456383467
1441550000000,cross-track error :-0.841610878706
1441590000000,cross-track error :-0.841388568282
1441650000000,cross-track error :-0.842314422131
1441660000000,cross-track error :-0.841952726245
1441730000000,cross-track error :-0.842134714127
1441770000000,cross-track error :-0.841305658221
1441820000000,cross-track error :-0.840556412935
1441860000000,cross-track error :-0.841676950455
1441900000000,cross-track error :-0.841462001204
1441940000000,cross-track error :-0.841547951102
1441970000000,cross-track error :-0.841127067804
1441990000000,cross-track error :-0.841488659382
1442030000000,cross-track error :-0.841614618897
1442070000000,cross-track error :-0.842581063509
1442120000000,cross-track error :-0.840337887406
1442150000000,cross-track error :-0.841505974531
1442180000000,cross-track error :-0.841027036309
1442210000000,cross-track error :-0.842386484146
1442290000000,cross-track error :-0.841055855155
1442330000000,cross-track error :-0.841418474913
1442370000000,cross-track error :-0.840996548533
1442400000000,cross-track error :-0.842189446092
1442440000000,cross-track error :-0.840949878097
1442450000000,cross-track error :-0.841302573681
1442490000000,cross-track error :-0.841306179762
1442530000000,cross-track error :-0.841262042522
1442570000000,cross-track error :-0.841063410044
1442610000000,cross-track error :-0.841151356697
1442650000000,cross-track error :-0.841300785542
1442700000000,cross-track error :-0.840826556087
1442740000000,cross-track error :-0.840811356902
1442780000000,cross-track error :-0.841984078288
1442810000000,cross-track error :-0.841470479965
1442850000000,cross-track error :-0.841345235705
1442880000000,cross-track error :-0.842395797372
1442920000000,cross-track error :-0.840842053294
1442940000000,cross-track error :-0.841940626502
1442970000000,cross-track error :-0.841553792357
1443010000000,cross-track error :-0.841902911663
1443040000000,cross-track error :-0.841080605984
1443080000000,cross-track error :-0.841277688742
1443120000000,cross-track error :-0.841718107462
1443140000000,cross-track error :-0.841865465045
1443160000000,cross-track error :-0.840913072228
1443190000000,cross-track error :-0.841001436114
1443220000000,cross-track error :-0.841037496924
1443260000000,cross-track error :-0.841788947582
1443290000000,cross-track error :-0.841663360596
1443340000000,cross-track error :-0.841086119413
1443380000000,cross-track error :-0.841268628836
1443410000000,cross-track error :-0.842315137386
1443440000000,cross-track error :-0.842842981219
1443480000000,cross-track error :-0.84137815237
1443520000000,cross-track error :-0.842735633254
1443550000000,cross-track error :-0.84157140553
1443580000000,cross-track error :-0.841118395329
1443620000000,cross-track error :-0.842244550586
1443680000000,cross-track error :-0.842280268669
1443720000000,cross-track error :-0.841541573405
1443750000000,cross-track error :-0.842520162463
1443790000000,cross-track error :-0.842344418168
1443820000000,cross-track error :-0.842309594154
1443840000000,cross-track error :-0.842111423612
1443880000000,cross-track error :-0.842213153839
1443940000000,cross-track error :-0.841966152191
1444020000000,cross-track error :-0.842579096556
1444050000000,cross-track error :-0.843680992723
1444110000000,cross-track error :-0.84148094058
1444160000000,cross-track error :-0.842708349228
1444200000000,cross-track error :-0.843397155404
1444230000000,cross-track error :-0.842563539743
1444270000000,cross-track error :-0.842700704932
1444300000000,cross-track error :-0.842877998948
1444350000000,cross-track error :-0.843257203698
1444380000000,cross-track error :-0.842856109142
1444410000000,cross-track error :-0.843799859285
1444440000000,cross-track error :-0.843753278255
1444480000000,cross-track error :-0.843412384391
1444540000000,cross-track error :-0.843309059739
1444600000000,cross-track error :-0.84274944663
1444630000000,cross-track error :-0.843936100602
1444640000000,cross-track error :-0.843706950545
1444680000000,cross-track error :-0.844415679574
1444740000000,cross-track error :-0.843663960695
1444760000000,cross-track error :-0.843981444836
1444790000000,cross-track error :-0.84419080615
1444810000000,cross-track error :-0.844004333019
1444840000000,cross-track error :-0.845018967986
1444860000000,cross-track error :-0.844757407904
1444910000000,cross-track error :-0.843545198441
1444950000000,cross-track error :-0.843855425715
1444970000000,cross-track error :-0.844027191401
1445010000000,cross-track error :-0.844263717532
1445040000000,cross-track error :-0.843945726752
1445070000000,cross-track error :-0.845256149769
1445100000000,cross-track error :-0.84425008297
1445130000000,cross-track error :-0.844748109579
1445160000000,cross-track error :-0.844693720341
1445210000000,cross-track error :-0.843843922019
1445230000000,cross-track error :-0.844857484102
1445270000000,cross-track error :-0.844700112939
1445290000000,cross-track error :-0.844465047121
1445310000000,cross-track error :-0.844361022115
1445350000000,cross-track error :-0.844316139817
1445380000000,cross-track error :-0.843520194292
1445410000000,cross-track error :-0.844708532095
1445440000000,cross-track error :-0.845188856125
1445460000000,cross-track error :-0.845189854503
1445490000000,cross-track error :-0.844471797347
1445510000000,cross-track error :-0.844898551702
1445550000000,cross-track error :-0.845041662455
1445570000000,cross-track error :-0.845265269279
1445600000000,cross-track error :-0.845448285341
1445620000000,cross-track error :-0.845547422767
1445670000000,cross-track error :-0.844177082181
1445690000000,cross-track error :-0.843988418579
1445720000000,cross-track error :-0.844031915069
1445750000000,cross-track error :-0.844874024391
1445780000000,cross-track error :-0.844576969743
1445820000000,cross-track error :-0.844702228904
1445850000000,cross-track error :-0.843814045191
1445880000000,cross-track error :-0.845734402537
1445910000000,cross-track error :-0.844993889332
1445930000000,cross-track error :-0.844305217266
1445970000000,cross-track error :-0.844361677766
1446000000000,cross-track error :-0.843501865864
1446020000000,cross-track error :-0.845956593752
1446050000000,cross-track error :-0.844837367535
1446070000000,cross-track error :-0.844293802977
1446120000000,cross-track error :-0.84453882277
1446130000000,cross-track error :-0.843960374594
1446160000000,cross-track error :-0.845120489597
1446200000000,cross-track error :-0.844077304006
1446230000000,cross-track error :-0.845005869865
1446260000000,cross-track error :-0.845217064023
1446300000000,cross-track error :-0.844405204058
1446340000000,cross-track error :-0.843918442726
1446380000000,cross-track error :-0.844482332468
1446450000000,cross-track error :-0.844208031893
1446500000000,cross-track error :-0.845073893666
1446530000000,cross-track error :-0.843961313367
1446560000000,cross-track error :-0.84509767592
1446590000000,cross-track error :-0.845733553171
1446630000000,cross-track error :-0.844737827778
1446650000000,cross-track error :-0.844877630472
1446690000000,cross-track error :-0.844752833247
1446740000000,cross-track error :-0.845105960965
1446780000000,cross-track error :-0.844723597169
1446800000000,cross-track error :-0.845171704888
1446840000000,cross-track error :-0.845210015774
1446870000000,cross-track error :-0.844164967537
1446900000000,cross-track error :-0.844708159566
1446930000000,cross-track error :-0.845291271806
1446970000000,cross-track error :-0.84421466291
1446990000000,cross-track error :-0.844642356038
1447020000000,cross-track error :-0.84391887486
1447050000000,cross-track error :-0.844619721174
1447080000000,cross-track error :-0.844608858228
1447100000000,cross-track error :-0.844223037362
1447140000000,cross-track error :-0.844354003668
1447170000000,cross-track error :-0.845373705029
1447210000000,cross-track error :-0.84402154386
1447230000000,cross-track error :-0.843442410231
1447260000000,cross-track error :-0.844377323985
1447310000000,cross-track error :-0.844818428159
1447340000000,cross-track error :-0.845046624541
1447380000000,cross-track error :-0.84459489584
1447400000000,cross-track error :-0.844639331102
1447430000000,cross-track error :-0.844679400325
1447470000000,cross-track error :-0.845061406493
1447500000000,cross-track error :-0.84385176003
1447520000000,cross-track error :-0.843950465322
1447550000000,cross-track error :-0.844441741705
1447590000000,cross-track error :-0.844575360417
1447620000000,cross-track error :-0.843789204955
1447660000000,cross-track error :-0.844499319792
1447680000000,cross-track error :-0.84378027916
1447720000000,cross-track error :-0.845994308591
1447750000000,cross-track error :-0.843756765127
1447780000000,cross-track error :-0.84487144649
1447820000000,cross-track error :-0.843282058835
1447850000000,cross-track error :-0.844069600105
1447880000000,cross-track error :-0.84436455369
1447910000000,cross-track error :-0.843559756875
1447940000000,cross-track error :-0.843972638249
1447970000000,cross-track error :-0.844539999962
1447990000000,cross-track error :-0.844457745552
1448030000000,cross-track error :-0.84507329762
1448040000000,cross-track error :-0.844108834863
1448090000000,cross-track error :-0.843999579549
1448150000000,cross-track error :-0.844630420208
1448260000000,cross-track error :-0.845397517085
1448290000000,cross-track error :-0.844040989876
1448340000000,cross-track error :-0.845384865999
1448380000000,cross-track error :-0.844814315438
1448410000000,cross-track error :-0.844691693783
1448440000000,cross-track error :-0.844483867288
1448510000000,cross-track error :-0.844716817141
1448540000000,cross-track error :-0.843667894602
1448590000000,cross-track error :-0.845341682434
1448620000000,cross-track error :-0.845012024045
1448650000000,cross-track error :-0.845001384616
1448690000000,cross-track error :-0.845058485866
1448720000000,cross-track error :-0.844624862075
1448750000000,cross-track error :-0.844444558024
1448780000000,cross-track error :-0.8448343575
1448810000000,cross-track error :-0.844292834401
1448850000000,cross-track error :-0.84545378387
1448880000000,cross-track error :-0.844650521874
1448910000000,cross-track error :-0.844881132245
1448940000000,cross-track error :-0.84442833066
1448970000000,cross-track error :-0.844841748476
1449060000000,cross-track error :-0.844602480531
1449080000000,cross-track error :-0.84466984868
1449110000000,cross-track error :-0.843982487917
1449130000000,cross-track error :-0.844099268317
1449200000000,cross-track error :-0.846730023623
1449250000000,cross-track error :-0.844384223223
1449290000000,cross-track error :-0.843600898981
1449330000000,cross-track error :-0.844368010759
1449370000000,cross-track error :-0.845123484731
1449410000000,cross-track error :-0.843329966068
1449450000000,cross-track error :-0.843258485198
1449480000000,cross-track error :-0.844109341502
1449510000000,cross-track error :-0.843411952257
1449540000000,cross-track error :-0.843733906746
1449550000000,cross-track error :-0.843510553241
1449600000000,cross-track error :-0.843372687697
1449630000000,cross-track error :-0.843548282981
1449670000000,cross-track error :-0.844186723232
1449710000000,cross-track error :-0.844032689929
1449740000000,cross-track error :-0.843317478895
1449780000000,cross-track error :-0.844500288367
1449810000000,cross-track error :-0.843859598041
1449850000000,cross-track error :-0.842838302255
1449890000000,cross-track error :-0.843791261315
1449930000000,cross-track error :-0.843150392175
1449970000000,cross-track error :-0.843161076307
1450010000000,cross-track error :-0.842618465424
1450060000000,cross-track error :-0.843114778399
1450090000000,cross-track error :-0.843155011535
1450120000000,cross-track error :-0.842529550195
1450160000000,cross-track error :-0.842822849751
1450190000000,cross-track error :-0.843141436577
1450220000000,cross-track error :-0.842875868082
1450250000000,cross-track error :-0.843906670809
1450300000000,cross-track error :-0.843249887228
1450340000000,cross-track error :-0.843387141824
1450380000000,cross-track error :-0.844066604972
1450420000000,cross-track error :-0.842335939407
1450460000000,cross-track error :-0.842715829611
1450500000000,cross-track error :-0.843336418271
1450550000000,cross-track error :-0.842638745904
1450580000000,cross-track error :-0.842926725745
1450610000000,cross-track error :-0.842589646578
1450640000000,cross-track error :-0.843322739005
1450670000000,cross-track error :-0.842900067568
1450700000000,cross-track error :-0.843010723591
1450730000000,cross-track error :-0.843795761466
1450770000000,cross-track error :-0.843152850866
1450810000000,cross-track error :-0.842328876257
1450850000000,cross-track error :-0.84329995513
1450880000000,cross-track error :-0.842834606767
1450910000000,cross-track error :-0.842881992459
1450920000000,cross-track error :-0.842964887619
1450970000000,cross-track error :-0.842536777258
1451020000000,cross-track error :-0.842453956604
1451040000000,cross-track error :-0.842847049236
1451090000000,cross-track error :-0.842941567302
1451140000000,cross-track error :-0.841984689236
1451160000000,cross-track error :-0.84281642735
1451200000000,cross-track error :-0.843210324645
1451240000000,cross-track error :-0.843729391694
1451270000000,cross-track error :-0.842876687646
1451300000000,cross-track error :-0.842518687248
1451350000000,cross-track error :-0.842111706734
1451460000000,cross-track error :-0.843010425568
1451500000000,cross-track error :-0.842869475484
1451530000000,cross-track error :-0.842668578029
1451570000000,cross-track error :-0.84398047626
1451600000000,cross-track error :-0.842901006341
1451630000000,cross-track error :-0.842637330294
1451660000000,cross-track error :-0.841952621937
1451720000000,cross-track error :-0.842882052064
1451760000000,cross-track error :-0.842364802957
1451800000000,cross-track error :-0.842804580927
1451830000000,cross-track error :-0.84322424233
1451930000000,cross-track error :-0.843235194683
1451980000000,cross-track error :-0.842537254095
1452000000000,cross-track error :-0.842972517014
1452030000000,cross-track error :-0.842487826943
1452070000000,cross-track error :-0.842866748571
1452160000000,cross-track error :-0.842244103551
1452200000000,cross-track error :-0.843238607049
1452230000000,cross-track error :-0.842696040869
1452270000000,cross-track error :-0.842502728105
1452310000000,cross-track error :-0.842753976583
1452340000000,cross-track error :-0.841999411583
1452360000000,cross-track error :-0.842787146568
1452400000000,cross-track error :-0.842424511909
1452420000000,cross-track error :-0.841960266232
1452450000000,cross-track error :-0.841736063361
1452480000000,cross-track error :-0.842142552137
1452520000000,cross-track error :-0.842283263803
1452560000000,cross-track error :-0.842215463519
1452590000000,cross-track error :-0.841922432184
1452630000000,cross-track error :-0.842379674315
1452640000000,cross-track error :-0.842433780432
1452680000000,cross-track error :-0.842414170504
1452720000000,cross-track error :-0.842642650008
1452750000000,cross-track error :-0.842381209135
1452790000000,cross-track error :-0.842050030828
1452830000000,cross-track error :-0.84255053103
1452850000000,cross-track error :-0.842474535108
1452880000000,cross-track error :-0.842049866915
1452910000000,cross-track error :-0.842773035169
1452950000000,cross-track error :-0.841482311487
1452980000000,cross-track error :-0.842495560646
1453010000000,cross-track error :-0.841963469982
1453040000000,cross-track error :-0.841699957848
1453070000000,cross-track error :-0.843798741698
1453110000000,cross-track error :-0.842710450292
1453140000000,cross-track error :-0.841794133186
1453180000000,cross-track error :-0.842607066035
1453210000000,cross-track error :-0.842129871249
1453220000000,cross-track error :-0.841551840305
1453250000000,cross-track error :-0.843634054065
1453280000000,cross-track error :-0.843573644757
1453310000000,cross-track error :-0.842551589012
1453340000000,cross-track error :-0.842211082578
1453370000000,cross-track error :-0.841367483139
1453400000000,cross-track error :-0.841659754515
1453420000000,cross-track error :-0.841355592012
1453460000000,cross-track error :-0.841681197286
1453490000000,cross-track error :-0.843123823404
1453520000000,cross-track error :-0.842277601361
1453540000000,cross-track error :-0.841972514987
1453620000000,cross-track error :-0.841541469097
1453650000000,cross-track error :-0.841710537672
1453680000000,cross-track error :-0.841547310352
1453700000000,cross-track error :-0.841560855508
1453740000000,cross-track error :-0.841390430927
1453780000000,cross-track error :-0.84112867713
1453820000000,cross-track error :-0.841478079557
1453850000000,cross-track error :-0.841123685241
1453900000000,cross-track error :-0.841154962778
1453920000000,cross-track error :-0.841814085841
1453940000000,cross-track error :-0.840034514666
1453980000000,cross-track error :-0.841029971838
1454010000000,cross-track error :-0.840053349733
1454050000000,cross-track error :-0.840994998813
1454090000000,cross-track error :-0.839497461915
1454130000000,cross-track error :-0.839207619429
1454150000000,cross-track error :-0.839784622192
1454180000000,cross-track error :-0.840869143605
1454230000000,cross-track error :-0.839183956385
1454260000000,cross-track error :-0.838714197278
1454320000000,cross-track error :-0.83937305212
1454340000000,cross-track error :-0.837949499488
1454380000000,cross-track error :-0.838790133595
1454440000000,cross-track error :-0.838073685765
1454480000000,cross-track error :-0.836715787649
1454520000000,cross-track error :-0.837203279138
1454550000000,cross-track error :-0.837675571442
1454610000000,cross-track error :-0.836060360074
1454640000000,cross-track error :-0.835522949696
1454670000000,cross-track error :-0.835462391376
1454710000000,cross-track error :-0.835236892104
1454740000000,cross-track error :-0.834903851151
1454780000000,cross-track error :-0.833878129721
1454860000000,cross-track error :-0.834908783436
1454890000000,cross-track error :-0.833664149046
1454930000000,cross-track error :-0.832578524947
1454960000000,cross-track error :-0.832631438971
1454990000000,cross-track error :-0.832043468952
1455040000000,cross-track error :-0.830859601498
1455080000000,cross-track error :-0.83135676384
1455110000000,cross-track error :-0.831452831626
1455150000000,cross-track error :-0.831467792392
1455190000000,cross-track error :-0.831213504076
1455220000000,cross-track error :-0.830186381936
1455260000000,cross-track error :-0.829422682524
1455290000000,cross-track error :-0.829575806856
1455330000000,cross-track error :-0.8284573704
1455360000000,cross-track error :-0.828251734376
1455410000000,cross-track error :-0.827315375209
1455450000000,cross-track error :-0.828267097473
1455480000000,cross-track error :-0.828750118613
1455510000000,cross-track error :-0.829387173057
1455550000000,cross-track error :-0.82963450253
1455590000000,cross-track error :-0.829234734178
1455630000000,cross-track error :-0.827319517732
1455670000000,cross-track error :-0.827934071422
1455700000000,cross-track error :-0.8286819309
1455740000000,cross-track error :-0.826832130551
1455770000000,cross-track error :-0.826432138681
1455810000000,cross-track error :-0.826096281409
1455850000000,cross-track error :-0.825889021158
1455880000000,cross-track error :-0.8244138062
1455920000000,cross-track error :-0.823625802994
1455950000000,cross-track error :-0.822705596685
1456000000000,cross-track error :-0.822658583522
1456050000000,cross-track error :-0.822143360972
1456070000000,cross-track error :-0.821740910411
1456090000000,cross-track error :-0.820560529828
1456120000000,cross-track error :-0.821907863021
1456190000000,cross-track error :-0.823316454887
1456230000000,cross-track error :-0.825764209032
1456260000000,cross-track error :-0.827073395252
1456330000000,cross-track error :-0.828737288713
1456330000000,cross-track error :-0.831529855728
1456410000000,cross-track error :-0.830409318209
1456440000000,cross-track error :-0.830259054899
1456500000000,cross-track error :-0.830648541451
1456550000000,cross-track error :-0.831272721291
1456590000000,cross-track error :-0.828361704946
1456620000000,cross-track error :-0.827791661024
1456660000000,cross-track error :-0.827333107591
1456690000000,cross-track error :-0.825838953257
1456750000000,cross-track error :-0.825075238943
1456790000000,cross-track error :-0.825454458594
1456850000000,cross-track error :-0.826566576958
1456890000000,cross-track error :-0.828190550208
1456920000000,cross-track error :-0.827286705375
1456960000000,cross-track error :-0.826817587018
1456990000000,cross-track error :-0.825630098581
1457020000000,cross-track error :-0.82552626729
1457060000000,cross-track error :-0.824551939964
1457100000000,cross-track error :-0.823029309511
1457130000000,cross-track error :-0.821537688375
1457160000000,cross-track error :-0.820857539773
1457220000000,cross-track error :-0.820395097136
1457270000000,cross-track error :-0.821566835046
1457310000000,cross-track error :-0.824773848057
1457350000000,cross-track error :-0.826716795564
1457380000000,cross-track error :-0.827562913299
1457430000000,cross-track error :-0.828115612268
1457480000000,cross-track error :-0.829022914171
1457540000000,cross-track error :-0.828116804361
1457590000000,cross-track error :-0.828294545412
1457630000000,cross-track error :-0.827507182956
1457660000000,cross-track error :-0.826065510511
1457700000000,cross-track error :-0.825731679797
1457730000000,cross-track error :-0.825628265738
1457770000000,cross-track error :-0.824159786105
1457800000000,cross-track error :-0.822511970997
1457840000000,cross-track error :-0.822078570724
1457880000000,cross-track error :-0.820348441601
1457910000000,cross-track error :-0.819046899676
1457960000000,cross-track error :-0.818465530872
1458020000000,cross-track error :-0.815943941474
1458040000000,cross-track error :-0.813751727343
1458070000000,cross-track error :-0.812788322568
1458110000000,cross-track error :-0.812493473291
