%time,field.data
839110000000,cross-track error :-0.786335587502
839140000000,cross-track error :-0.786572009325
839170000000,cross-track error :-0.786360785365
839200000000,cross-track error :-0.784340828657
839230000000,cross-track error :-0.784657627344
839270000000,cross-track error :-0.783057868481
839300000000,cross-track error :-0.782198697329
839320000000,cross-track error :-0.78256008029
839360000000,cross-track error :-0.781378105283
839390000000,cross-track error :-0.780791535974
839420000000,cross-track error :-0.781691163778
839440000000,cross-track error :-0.77849817276
839470000000,cross-track error :-0.779030546546
839490000000,cross-track error :-0.778032928705
839520000000,cross-track error :-0.77679207921
839540000000,cross-track error :-0.776301279664
839570000000,cross-track error :-0.776204288006
839600000000,cross-track error :-0.775306835771
839620000000,cross-track error :-0.775520130992
839640000000,cross-track error :-0.774619415402
839680000000,cross-track error :-0.773776426911
839700000000,cross-track error :-0.773491024971
839730000000,cross-track error :-0.772736877203
839760000000,cross-track error :-0.771850839257
839780000000,cross-track error :-0.771273270249
839820000000,cross-track error :-0.770141199231
839850000000,cross-track error :-0.770192116499
839880000000,cross-track error :-0.769769072533
839900000000,cross-track error :-0.769239529967
839930000000,cross-track error :-0.767870426178
839970000000,cross-track error :-0.76660631597
840000000000,cross-track error :-0.766687124968
840030000000,cross-track error :-0.765530079603
840060000000,cross-track error :-0.765035644174
840090000000,cross-track error :-0.764512106776
840120000000,cross-track error :-0.763557583094
840150000000,cross-track error :-0.763592153788
840180000000,cross-track error :-0.761762484908
840220000000,cross-track error :-0.760635688901
840260000000,cross-track error :-0.759707614779
840290000000,cross-track error :-0.759712234139
840320000000,cross-track error :-0.758061796427
840350000000,cross-track error :-0.757124036551
840380000000,cross-track error :-0.757242128253
840410000000,cross-track error :-0.756771817803
840450000000,cross-track error :-0.754613891244
840480000000,cross-track error :-0.752930521965
840510000000,cross-track error :-0.752068400383
840540000000,cross-track error :-0.752442196012
840570000000,cross-track error :-0.750702425838
840600000000,cross-track error :-0.749311894178
840640000000,cross-track error :-0.748898208141
840670000000,cross-track error :-0.747635066509
840700000000,cross-track error :-0.746822595596
840720000000,cross-track error :-0.747407317162
840750000000,cross-track error :-0.74602240324
840790000000,cross-track error :-0.745525926352
840820000000,cross-track error :-0.744637131691
840850000000,cross-track error :-0.742944806814
840880000000,cross-track error :-0.741848230362
840910000000,cross-track error :-0.739762574434
840940000000,cross-track error :-0.738495439291
840970000000,cross-track error :-0.737455070019
841000000000,cross-track error :-0.73550978303
841030000000,cross-track error :-0.733862191439
841060000000,cross-track error :-0.732164502144
841090000000,cross-track error :-0.730967402458
841120000000,cross-track error :-0.728934168816
841150000000,cross-track error :-0.727102398872
841180000000,cross-track error :-0.725909143686
841210000000,cross-track error :-0.72353219986
841240000000,cross-track error :-0.723001688719
841280000000,cross-track error :-0.721537262201
841300000000,cross-track error :-0.72104087472
841340000000,cross-track error :-0.720248758793
841370000000,cross-track error :-0.718961536884
841400000000,cross-track error :-0.718935102224
841430000000,cross-track error :-0.717745453119
841460000000,cross-track error :-0.716912925243
841490000000,cross-track error :-0.716463714838
841520000000,cross-track error :-0.715690463781
841540000000,cross-track error :-0.715255707502
841570000000,cross-track error :-0.714784175158
841600000000,cross-track error :-0.714367806911
841630000000,cross-track error :-0.714769214392
841650000000,cross-track error :-0.712572187185
841680000000,cross-track error :-0.711973160505
841710000000,cross-track error :-0.712125599384
841740000000,cross-track error :-0.71159902215
841780000000,cross-track error :-0.710658371449
841810000000,cross-track error :-0.708709746599
841840000000,cross-track error :-0.709546029568
841860000000,cross-track error :-0.70871424675
841890000000,cross-track error :-0.709036439657
841930000000,cross-track error :-0.706997007132
841960000000,cross-track error :-0.706591904163
841990000000,cross-track error :-0.705600768328
842020000000,cross-track error :-0.705277353525
842050000000,cross-track error :-0.704894185066
842070000000,cross-track error :-0.703503698111
842120000000,cross-track error :-0.704043269157
842140000000,cross-track error :-0.702442914248
842200000000,cross-track error :-0.701425731182
842280000000,cross-track error :-0.701794236898
842310000000,cross-track error :-0.698886036873
842350000000,cross-track error :-0.698168069124
842390000000,cross-track error :-0.697227180004
842420000000,cross-track error :-0.696372538805
842450000000,cross-track error :-0.696726083755
842480000000,cross-track error :-0.695378005505
842500000000,cross-track error :-0.695174157619
842540000000,cross-track error :-0.69441062212
842560000000,cross-track error :-0.693503469229
842590000000,cross-track error :-0.693875283003
842620000000,cross-track error :-0.692400127649
842650000000,cross-track error :-0.692329019308
842670000000,cross-track error :-0.692852318287
842720000000,cross-track error :-0.691338896751
842750000000,cross-track error :-0.690497368574
842780000000,cross-track error :-0.690414816141
842800000000,cross-track error :-0.689663022757
842830000000,cross-track error :-0.689213395119
842860000000,cross-track error :-0.68850082159
842890000000,cross-track error :-0.688140064478
842910000000,cross-track error :-0.687425851822
842940000000,cross-track error :-0.687673211098
842980000000,cross-track error :-0.68667730689
843000000000,cross-track error :-0.685460448265
843050000000,cross-track error :-0.684400051832
843100000000,cross-track error :-0.68362981081
843140000000,cross-track error :-0.681152820587
843170000000,cross-track error :-0.681017816067
843200000000,cross-track error :-0.679478883743
843240000000,cross-track error :-0.678696393967
843290000000,cross-track error :-0.677676260471
843310000000,cross-track error :-0.676761865616
843350000000,cross-track error :-0.676651567221
843370000000,cross-track error :-0.674893558025
843420000000,cross-track error :-0.673706650734
843450000000,cross-track error :-0.673554688692
843470000000,cross-track error :-0.67261993885
843490000000,cross-track error :-0.67201974988
843520000000,cross-track error :-0.670962870121
843550000000,cross-track error :-0.671407341957
843590000000,cross-track error :-0.668983787298
843610000000,cross-track error :-0.66942024231
843630000000,cross-track error :-0.667566299438
843650000000,cross-track error :-0.667143821716
843680000000,cross-track error :-0.666793972254
843720000000,cross-track error :-0.666593581438
843750000000,cross-track error :-0.663410902023
843790000000,cross-track error :-0.660901606083
843800000000,cross-track error :-0.657213777304
843830000000,cross-track error :-0.654789358377
843850000000,cross-track error :-0.652172148228
843860000000,cross-track error :-0.650233238935
843900000000,cross-track error :-0.64563319087
843920000000,cross-track error :-0.642623066902
843930000000,cross-track error :-0.637251973152
843960000000,cross-track error :-0.632588893175
843990000000,cross-track error :-0.628244668245
844020000000,cross-track error :-0.620923370123
844050000000,cross-track error :-0.611872464418
844090000000,cross-track error :-0.60277980566
844130000000,cross-track error :-0.589815437794
844160000000,cross-track error :-0.5761680305
844190000000,cross-track error :-0.563563197851
844240000000,cross-track error :-0.5534979105
844260000000,cross-track error :-0.535355120897
844290000000,cross-track error :-0.523506730795
844320000000,cross-track error :-0.510079681873
844350000000,cross-track error :-0.497636556625
844380000000,cross-track error :-0.485340476036
844420000000,cross-track error :-0.470804870129
844460000000,cross-track error :-0.450817227364
844500000000,cross-track error :-0.428836584091
844530000000,cross-track error :-0.406138181686
844550000000,cross-track error :-0.389898121357
844590000000,cross-track error :-0.377301096916
844630000000,cross-track error :-0.351130366325
844640000000,cross-track error :-0.324592828751
844680000000,cross-track error :-0.317551791668
844710000000,cross-track error :-0.296789348125
844740000000,cross-track error :-0.26998347044
844780000000,cross-track error :-0.250257372856
844810000000,cross-track error :-0.223484814167
844870000000,cross-track error :-0.205269217491
844890000000,cross-track error :-0.16544085741
844960000000,cross-track error :-0.152454853058
844990000000,cross-track error :-0.103543400764
845030000000,cross-track error :-0.0817698836327
845060000000,cross-track error :-0.0549631118774
845130000000,cross-track error :-0.0318999290466
845170000000,cross-track error :0.0175985097885
845200000000,cross-track error :0.0415403842926
845230000000,cross-track error :0.0763653516769
845260000000,cross-track error :0.104692935944
845290000000,cross-track error :0.135689496994
845320000000,cross-track error :0.167022705078
845350000000,cross-track error :0.204481363297
845380000000,cross-track error :0.240741610527
845410000000,cross-track error :0.279063940048
845440000000,cross-track error :0.317093372345
845470000000,cross-track error :0.355486631393
845510000000,cross-track error :0.394397497177
845540000000,cross-track error :0.441311597824
845560000000,cross-track error :0.478421330452
845590000000,cross-track error :0.497982740402
845620000000,cross-track error :0.532890081406
845650000000,cross-track error :0.56460249424
845680000000,cross-track error :0.599164009094
845710000000,cross-track error :0.630728125572
845750000000,cross-track error :0.661581516266
845770000000,cross-track error :0.700246572495
845790000000,cross-track error :0.720883607864
845830000000,cross-track error :0.737371683121
845860000000,cross-track error :0.777082800865
845890000000,cross-track error :0.808822631836
845920000000,cross-track error :0.838013410568
845940000000,cross-track error :0.864535570145
845970000000,cross-track error :0.881003499031
846010000000,cross-track error :0.903946518898
846040000000,cross-track error :0.93584728241
846080000000,cross-track error :0.961057901382
846110000000,cross-track error :0.987327098846
846140000000,cross-track error :1.00691366196
846170000000,cross-track error :1.02207565308
846200000000,cross-track error :1.03819060326
846230000000,cross-track error :1.05728793144
846260000000,cross-track error :1.07900381088
846290000000,cross-track error :1.09384441376
846310000000,cross-track error :1.11072945595
846350000000,cross-track error :1.11842465401
846380000000,cross-track error :1.13955569267
846410000000,cross-track error :1.1564977169
846440000000,cross-track error :1.17488789558
846470000000,cross-track error :1.18822097778
846510000000,cross-track error :1.19959020615
846530000000,cross-track error :1.21730279922
846560000000,cross-track error :1.2266561985
846590000000,cross-track error :1.23855686188
846620000000,cross-track error :1.25088477135
846660000000,cross-track error :1.2620511055
846690000000,cross-track error :1.27944660187
846720000000,cross-track error :1.28981328011
846750000000,cross-track error :1.30319905281
846780000000,cross-track error :1.31525683403
846820000000,cross-track error :1.32638382912
846850000000,cross-track error :1.34421849251
846880000000,cross-track error :1.35556364059
846910000000,cross-track error :1.36998295784
846940000000,cross-track error :1.38241410255
846970000000,cross-track error :1.39570379257
846990000000,cross-track error :1.40708613396
847020000000,cross-track error :1.41395711899
847060000000,cross-track error :1.42412877083
847080000000,cross-track error :1.43842482567
847110000000,cross-track error :1.44399166107
847140000000,cross-track error :1.45073127747
847170000000,cross-track error :1.45824837685
847210000000,cross-track error :1.4650156498
847250000000,cross-track error :1.47039484978
847280000000,cross-track error :1.47522187233
847310000000,cross-track error :1.47709870338
847330000000,cross-track error :1.47828793526
847360000000,cross-track error :1.47824573517
847390000000,cross-track error :1.47840929031
847420000000,cross-track error :1.4776866436
847450000000,cross-track error :1.47658348083
847470000000,cross-track error :1.47462487221
847490000000,cross-track error :1.47279548645
847530000000,cross-track error :1.47142338753
847550000000,cross-track error :1.46803021431
847580000000,cross-track error :1.46609807014
847610000000,cross-track error :1.4620411396
847640000000,cross-track error :1.45951032639
847700000000,cross-track error :1.45531582832
847750000000,cross-track error :1.44622468948
847810000000,cross-track error :1.43628048897
847830000000,cross-track error :1.4226899147
847860000000,cross-track error :1.41879487038
847890000000,cross-track error :1.41112351418
847930000000,cross-track error :1.40301656723
847960000000,cross-track error :1.39129829407
847990000000,cross-track error :1.38331699371
848030000000,cross-track error :1.3731212616
848110000000,cross-track error :1.36024928093
848140000000,cross-track error :1.33045864105
848180000000,cross-track error :1.31949543953
848210000000,cross-track error :1.3029499054
848270000000,cross-track error :1.28708481789
848350000000,cross-track error :1.26001000404
848400000000,cross-track error :1.22638177872
848440000000,cross-track error :1.20115447044
848470000000,cross-track error :1.18207406998
848510000000,cross-track error :1.16592931747
848540000000,cross-track error :1.14561486244
848560000000,cross-track error :1.13109111786
848570000000,cross-track error :1.11992788315
848600000000,cross-track error :1.1076977253
848610000000,cross-track error :1.09602379799
848640000000,cross-track error :1.08701944351
848680000000,cross-track error :1.07561135292
848720000000,cross-track error :1.05346250534
848770000000,cross-track error :1.03108978271
848800000000,cross-track error :1.00250387192
848830000000,cross-track error :0.985109210014
848860000000,cross-track error :0.966487169266
848890000000,cross-track error :0.948778510094
848920000000,cross-track error :0.932589530945
848940000000,cross-track error :0.916120171547
848960000000,cross-track error :0.904639363289
848990000000,cross-track error :0.892214179039
849020000000,cross-track error :0.873592972755
849040000000,cross-track error :0.857861638069
849070000000,cross-track error :0.846966266632
849110000000,cross-track error :0.830508947372
849140000000,cross-track error :0.808600306511
849170000000,cross-track error :0.791111588478
849200000000,cross-track error :0.774402976036
849230000000,cross-track error :0.760006070137
849260000000,cross-track error :0.743643164635
849290000000,cross-track error :0.729687452316
849320000000,cross-track error :0.714126348495
849350000000,cross-track error :0.700095057487
849380000000,cross-track error :0.685497999191
849420000000,cross-track error :0.670680522919
849450000000,cross-track error :0.654268026352
849480000000,cross-track error :0.640793919563
849510000000,cross-track error :0.627349495888
849550000000,cross-track error :0.615037083626
849570000000,cross-track error :0.598559379578
849600000000,cross-track error :0.589318752289
849640000000,cross-track error :0.579681277275
849670000000,cross-track error :0.563949584961
849700000000,cross-track error :0.55467414856
849730000000,cross-track error :0.542694568634
849760000000,cross-track error :0.531822681427
849790000000,cross-track error :0.525260806084
849820000000,cross-track error :0.516390442848
849850000000,cross-track error :0.507856845856
849880000000,cross-track error :0.500319957733
849920000000,cross-track error :0.491040587425
849950000000,cross-track error :0.48285472393
849990000000,cross-track error :0.476409673691
850040000000,cross-track error :0.469950556755
850080000000,cross-track error :0.46194601059
850130000000,cross-track error :0.455413341522
850160000000,cross-track error :0.45122385025
850200000000,cross-track error :0.449835538864
850250000000,cross-track error :0.446613311768
850290000000,cross-track error :0.446350574493
850320000000,cross-track error :0.445806384087
850380000000,cross-track error :0.445220828056
850400000000,cross-track error :0.447387099266
850440000000,cross-track error :0.447941303253
850460000000,cross-track error :0.45075237751
850490000000,cross-track error :0.452465772629
850510000000,cross-track error :0.454018354416
850540000000,cross-track error :0.456773877144
850580000000,cross-track error :0.458577632904
850610000000,cross-track error :0.461876630783
850640000000,cross-track error :0.464456319809
850680000000,cross-track error :0.471871376038
850700000000,cross-track error :0.475186705589
850730000000,cross-track error :0.479341506958
850760000000,cross-track error :0.482325673103
850790000000,cross-track error :0.486400961876
850820000000,cross-track error :0.491062283516
850850000000,cross-track error :0.496007919312
850890000000,cross-track error :0.500996947289
850930000000,cross-track error :0.509324669838
850970000000,cross-track error :0.514189362526
850990000000,cross-track error :0.52114367485
851030000000,cross-track error :0.525480628014
851060000000,cross-track error :0.532338023186
851090000000,cross-track error :0.538219094276
851130000000,cross-track error :0.542195439339
851160000000,cross-track error :0.549463391304
851200000000,cross-track error :0.555410146713
851230000000,cross-track error :0.563543200493
851260000000,cross-track error :0.56834590435
851290000000,cross-track error :0.575525641441
851320000000,cross-track error :0.580625772476
851350000000,cross-track error :0.58676803112
851390000000,cross-track error :0.591949939728
851410000000,cross-track error :0.599584937096
851450000000,cross-track error :0.605459094048
851470000000,cross-track error :0.611311554909
851510000000,cross-track error :0.615620017052
851530000000,cross-track error :0.622742295265
851570000000,cross-track error :0.626926541328
851590000000,cross-track error :0.633110404015
851620000000,cross-track error :0.638408541679
851650000000,cross-track error :0.642710804939
851680000000,cross-track error :0.649834275246
851710000000,cross-track error :0.655190348625
851740000000,cross-track error :0.658634543419
851760000000,cross-track error :0.664854764938
851790000000,cross-track error :0.667785525322
851830000000,cross-track error :0.67190527916
851850000000,cross-track error :0.678547859192
851880000000,cross-track error :0.682220458984
851910000000,cross-track error :0.685946464539
851950000000,cross-track error :0.690293312073
852010000000,cross-track error :0.694826006889
852040000000,cross-track error :0.704137444496
852080000000,cross-track error :0.709480404854
852120000000,cross-track error :0.711921930313
852150000000,cross-track error :0.716167807579
852170000000,cross-track error :0.719475388527
852200000000,cross-track error :0.722615361214
852260000000,cross-track error :0.724470496178
852340000000,cross-track error :0.730501294136
852370000000,cross-track error :0.738556861877
852440000000,cross-track error :0.741705179214
852520000000,cross-track error :0.745424747467
852560000000,cross-track error :0.749462246895
852650000000,cross-track error :0.753189444542
852750000000,cross-track error :0.754932880402
852780000000,cross-track error :0.758157491684
852830000000,cross-track error :0.75909268856
852910000000,cross-track error :0.759993314743
852980000000,cross-track error :0.760566592216
853050000000,cross-track error :0.760684728622
853090000000,cross-track error :0.762097835541
853150000000,cross-track error :0.760656237602
853210000000,cross-track error :0.760352730751
853270000000,cross-track error :0.758030653
853360000000,cross-track error :0.758366584778
853430000000,cross-track error :0.755356311798
853490000000,cross-track error :0.753672719002
853560000000,cross-track error :0.7495470047
853630000000,cross-track error :0.746986269951
853680000000,cross-track error :0.744908571243
853760000000,cross-track error :0.742501735687
853820000000,cross-track error :0.737790584564
853890000000,cross-track error :0.732794046402
853960000000,cross-track error :0.728749275208
854030000000,cross-track error :0.724872469902
854100000000,cross-track error :0.721038460732
854190000000,cross-track error :0.717080593109
854280000000,cross-track error :0.71127986908
854380000000,cross-track error :0.704785585403
854450000000,cross-track error :0.699004292488
854540000000,cross-track error :0.694230079651
854600000000,cross-track error :0.689137101173
854650000000,cross-track error :0.684656500816
854710000000,cross-track error :0.681239962578
854750000000,cross-track error :0.675870418549
854780000000,cross-track error :0.673889398575
854810000000,cross-track error :0.671375155449
854840000000,cross-track error :0.670341849327
854900000000,cross-track error :0.667319178581
854950000000,cross-track error :0.663662791252
855020000000,cross-track error :0.658724546432
855050000000,cross-track error :0.655462503433
855080000000,cross-track error :0.653820991516
855110000000,cross-track error :0.651022791862
855140000000,cross-track error :0.647609949112
855170000000,cross-track error :0.646344661713
855230000000,cross-track error :0.644267439842
855280000000,cross-track error :0.640783071518
855360000000,cross-track error :0.637198448181
855470000000,cross-track error :0.631012439728
855580000000,cross-track error :0.626192688942
855660000000,cross-track error :0.621157288551
855730000000,cross-track error :0.61795759201
855770000000,cross-track error :0.615279555321
855790000000,cross-track error :0.614085912704
855810000000,cross-track error :0.612875938416
855860000000,cross-track error :0.612449765205
855900000000,cross-track error :0.610370755196
855960000000,cross-track error :0.607990384102
856010000000,cross-track error :0.603926181793
856060000000,cross-track error :0.602960467339
856090000000,cross-track error :0.601468920708
856140000000,cross-track error :0.59988629818
856180000000,cross-track error :0.599031567574
856230000000,cross-track error :0.596421718597
856290000000,cross-track error :0.594811677933
856320000000,cross-track error :0.593359231949
856380000000,cross-track error :0.592313766479
856420000000,cross-track error :0.591068267822
856480000000,cross-track error :0.589322209358
856540000000,cross-track error :0.586661458015
856590000000,cross-track error :0.586340785027
856650000000,cross-track error :0.585219740868
856710000000,cross-track error :0.58288192749
856770000000,cross-track error :0.582308650017
856820000000,cross-track error :0.581504106522
856890000000,cross-track error :0.579137682915
856960000000,cross-track error :0.57764339447
857000000000,cross-track error :0.577136874199
857040000000,cross-track error :0.576995134354
857100000000,cross-track error :0.575788021088
857190000000,cross-track error :0.573686957359
857260000000,cross-track error :0.572429776192
857290000000,cross-track error :0.57418346405
857330000000,cross-track error :0.572398304939
857390000000,cross-track error :0.571678876877
857450000000,cross-track error :0.571146249771
857520000000,cross-track error :0.571447372437
857560000000,cross-track error :0.570408701897
857590000000,cross-track error :0.570276260376
857620000000,cross-track error :0.570327162743
857660000000,cross-track error :0.570762634277
857690000000,cross-track error :0.568422555923
857730000000,cross-track error :0.568701148033
857770000000,cross-track error :0.56846165657
857810000000,cross-track error :0.568017840385
857830000000,cross-track error :0.567614674568
857850000000,cross-track error :0.568234920502
857870000000,cross-track error :0.568153142929
857930000000,cross-track error :0.567518591881
857960000000,cross-track error :0.566254377365
858020000000,cross-track error :0.566478490829
858050000000,cross-track error :0.566359043121
858080000000,cross-track error :0.565421819687
858140000000,cross-track error :0.564970135689
858200000000,cross-track error :0.524919748306
858260000000,cross-track error :0.474449634552
858290000000,cross-track error :0.426579833031
858350000000,cross-track error :0.403804898262
858390000000,cross-track error :0.364160895348
858490000000,cross-track error :0.333127498627
858540000000,cross-track error :0.283293962479
858640000000,cross-track error :0.257105112076
858720000000,cross-track error :0.216539144516
858770000000,cross-track error :0.188017725945
858840000000,cross-track error :0.166277170181
858910000000,cross-track error :0.149035692215
859030000000,cross-track error :0.129497051239
859110000000,cross-track error :0.100316047668
859180000000,cross-track error :0.0857877731323
859230000000,cross-track error :0.081999540329
859290000000,cross-track error :0.0807446241379
859360000000,cross-track error :0.0826402902603
859420000000,cross-track error :0.086456656456
859470000000,cross-track error :0.0950042009354
859540000000,cross-track error :0.102171421051
859600000000,cross-track error :0.11831009388
859670000000,cross-track error :0.137441635132
859720000000,cross-track error :0.155252218246
859790000000,cross-track error :0.175420880318
859850000000,cross-track error :0.198811411858
859930000000,cross-track error :0.21978032589
860000000000,cross-track error :0.24623811245
860070000000,cross-track error :0.271773457527
860130000000,cross-track error :0.29784822464
860200000000,cross-track error :0.319844961166
860270000000,cross-track error :0.344242811203
860340000000,cross-track error :0.368610262871
860400000000,cross-track error :0.393780589104
860460000000,cross-track error :0.413860440254
860530000000,cross-track error :0.432373166084
860590000000,cross-track error :0.455303192139
860670000000,cross-track error :0.47125005722
860730000000,cross-track error :0.496869564056
860820000000,cross-track error :0.517895102501
860880000000,cross-track error :0.53630399704
860950000000,cross-track error :0.554026246071
861010000000,cross-track error :0.572256207466
861070000000,cross-track error :0.585469841957
861120000000,cross-track error :0.599526286125
861170000000,cross-track error :0.611281037331
861240000000,cross-track error :0.623985171318
861320000000,cross-track error :0.63751411438
861380000000,cross-track error :0.653665542603
861460000000,cross-track error :0.666117668152
861540000000,cross-track error :0.678756594658
861610000000,cross-track error :0.690859913826
861680000000,cross-track error :0.702051997185
861770000000,cross-track error :0.711868166924
861850000000,cross-track error :0.723070025444
861920000000,cross-track error :0.732026457787
861980000000,cross-track error :0.739107251167
862050000000,cross-track error :0.744866728783
862120000000,cross-track error :0.752811074257
862200000000,cross-track error :0.757720947266
862260000000,cross-track error :0.76607632637
862320000000,cross-track error :0.769596457481
862390000000,cross-track error :0.774167776108
862460000000,cross-track error :0.776213288307
862510000000,cross-track error :0.779770970345
862580000000,cross-track error :0.782305836678
862650000000,cross-track error :0.785856127739
862710000000,cross-track error :0.790059924126
862780000000,cross-track error :0.791146278381
862850000000,cross-track error :0.79339492321
862900000000,cross-track error :0.796292185783
862950000000,cross-track error :0.798244357109
863000000000,cross-track error :0.799278259277
863080000000,cross-track error :0.800834774971
863140000000,cross-track error :0.803522825241
863200000000,cross-track error :0.805716514587
863260000000,cross-track error :0.806844830513
863320000000,cross-track error :0.808325409889
863380000000,cross-track error :0.80939078331
863440000000,cross-track error :0.810526847839
863500000000,cross-track error :0.811163067818
863560000000,cross-track error :0.813213586807
863620000000,cross-track error :0.813539981842
863670000000,cross-track error :0.815759420395
863720000000,cross-track error :0.815875172615
863800000000,cross-track error :0.816424369812
863840000000,cross-track error :0.81813955307
863880000000,cross-track error :0.818845748901
863920000000,cross-track error :0.818250417709
863990000000,cross-track error :0.81929063797
864060000000,cross-track error :0.820725917816
864120000000,cross-track error :0.821100592613
864170000000,cross-track error :0.821154475212
864230000000,cross-track error :0.822430968285
864270000000,cross-track error :0.821412682533
864330000000,cross-track error :0.821476340294
864380000000,cross-track error :0.82290828228
864470000000,cross-track error :0.822996020317
864510000000,cross-track error :0.823427557945
864570000000,cross-track error :0.82200050354
864620000000,cross-track error :0.823901414871
864680000000,cross-track error :0.823044061661
864740000000,cross-track error :0.82374048233
864820000000,cross-track error :0.823629617691
864860000000,cross-track error :0.823552131653
864930000000,cross-track error :0.823957324028
864990000000,cross-track error :0.823505878448
865050000000,cross-track error :0.823445320129
865100000000,cross-track error :0.822806477547
865150000000,cross-track error :0.822256684303
865200000000,cross-track error :0.821548819542
865260000000,cross-track error :0.822712302208
865280000000,cross-track error :0.821501612663
865350000000,cross-track error :0.82123708725
865370000000,cross-track error :0.82096362114
865440000000,cross-track error :0.819993972778
865500000000,cross-track error :0.820642590523
865550000000,cross-track error :0.820098161697
865600000000,cross-track error :0.818095088005
865650000000,cross-track error :0.818381667137
865680000000,cross-track error :0.818543076515
865720000000,cross-track error :0.817653298378
865770000000,cross-track error :0.816850662231
865800000000,cross-track error :0.815820813179
865830000000,cross-track error :0.816393136978
865870000000,cross-track error :0.814779996872
865940000000,cross-track error :0.815183758736
865990000000,cross-track error :0.813315153122
866050000000,cross-track error :0.812758564949
866110000000,cross-track error :0.810326933861
866180000000,cross-track error :0.809085488319
866250000000,cross-track error :0.808141231537
866310000000,cross-track error :0.804746389389
866340000000,cross-track error :0.804378390312
866420000000,cross-track error :0.803648233414
866490000000,cross-track error :0.803491353989
866550000000,cross-track error :0.805010318756
866610000000,cross-track error :0.804092168808
866680000000,cross-track error :0.801744580269
866720000000,cross-track error :0.798089146614
866780000000,cross-track error :0.795765042305
866860000000,cross-track error :0.792503476143
866930000000,cross-track error :0.789371609688
866980000000,cross-track error :0.784366250038
867060000000,cross-track error :0.780147314072
867120000000,cross-track error :0.775641798973
867170000000,cross-track error :0.772876977921
867220000000,cross-track error :0.768711328506
867300000000,cross-track error :0.764686822891
867350000000,cross-track error :0.757513523102
867400000000,cross-track error :0.755272865295
867470000000,cross-track error :0.750133037567
867510000000,cross-track error :0.744882822037
867550000000,cross-track error :0.739296555519
867620000000,cross-track error :0.735592246056
867660000000,cross-track error :0.729608774185
867740000000,cross-track error :0.725002884865
867820000000,cross-track error :0.718026280403
867890000000,cross-track error :0.70774269104
867950000000,cross-track error :0.6999335289
868000000000,cross-track error :0.68992805481
868040000000,cross-track error :0.68510389328
868080000000,cross-track error :0.679861903191
868140000000,cross-track error :0.674635648727
868190000000,cross-track error :0.66715657711
868250000000,cross-track error :0.661033272743
868290000000,cross-track error :0.652590513229
868320000000,cross-track error :0.646749973297
868360000000,cross-track error :0.64368891716
868400000000,cross-track error :0.636616110802
868460000000,cross-track error :0.628447055817
868530000000,cross-track error :0.620647311211
868580000000,cross-track error :0.610620498657
868630000000,cross-track error :0.602210283279
868680000000,cross-track error :0.594611048698
868750000000,cross-track error :0.58441901207
868820000000,cross-track error :0.575361967087
868870000000,cross-track error :0.563950300217
868940000000,cross-track error :0.554527759552
869020000000,cross-track error :0.54491007328
869080000000,cross-track error :0.532578349113
869130000000,cross-track error :0.523161411285
869190000000,cross-track error :0.514574170113
869220000000,cross-track error :0.503313779831
869280000000,cross-track error :0.497485518456
869320000000,cross-track error :0.48988711834
869340000000,cross-track error :0.483501195908
869390000000,cross-track error :0.479070544243
869460000000,cross-track error :0.469124317169
869500000000,cross-track error :0.459339141846
869530000000,cross-track error :0.453319549561
869550000000,cross-track error :0.447890043259
869590000000,cross-track error :0.444964408875
869650000000,cross-track error :0.439872980118
869680000000,cross-track error :0.428467154503
869730000000,cross-track error :0.421911716461
869750000000,cross-track error :0.415638327599
869800000000,cross-track error :0.411770820618
869860000000,cross-track error :0.404569149017
869920000000,cross-track error :0.395729422569
869980000000,cross-track error :0.385095000267
870040000000,cross-track error :0.377275705338
870080000000,cross-track error :0.367477178574
870150000000,cross-track error :0.36354470253
870210000000,cross-track error :0.353496432304
870280000000,cross-track error :0.346992850304
870340000000,cross-track error :0.336744189262
870380000000,cross-track error :0.329966068268
870420000000,cross-track error :0.328228116035
870460000000,cross-track error :0.321459412575
870500000000,cross-track error :0.316335678101
870560000000,cross-track error :0.313696742058
870620000000,cross-track error :0.304425001144
870690000000,cross-track error :0.297645807266
870750000000,cross-track error :0.290686011314
870810000000,cross-track error :0.28680896759
870870000000,cross-track error :0.280220985413
870930000000,cross-track error :0.274136304855
871010000000,cross-track error :0.268249988556
871050000000,cross-track error :0.262405633926
871100000000,cross-track error :0.258020281792
871150000000,cross-track error :0.253940582275
871200000000,cross-track error :0.249479413033
871300000000,cross-track error :0.247018933296
871370000000,cross-track error :0.239720106125
871420000000,cross-track error :0.233322739601
871490000000,cross-track error :0.229611873627
871560000000,cross-track error :0.22542154789
871620000000,cross-track error :0.220944404602
871690000000,cross-track error :0.217035055161
871760000000,cross-track error :0.212703347206
871820000000,cross-track error :0.208259820938
871870000000,cross-track error :0.204887032509
871910000000,cross-track error :0.201349020004
871980000000,cross-track error :0.199855089188
872040000000,cross-track error :0.197078943253
872100000000,cross-track error :0.193442821503
872140000000,cross-track error :0.190644025803
872210000000,cross-track error :0.186629533768
872270000000,cross-track error :0.18540430069
872330000000,cross-track error :0.183125257492
872380000000,cross-track error :0.179596781731
872450000000,cross-track error :0.177954912186
872510000000,cross-track error :0.175142884254
872570000000,cross-track error :0.173434615135
872600000000,cross-track error :0.170636534691
